url,document_text
www.cs.fsu.edu/research/research-labs/lens/,"The Large-Scale Experimental Networks and Systems (LENS) Group | The Large-Scale Experimental Networks and Systems (LENS) Group The Large-Scale Experimental Networks and Systems (LENS) Group investigates issues in networking and systems such as QoS routing, communication algorithms, overlay networks, performance analysis, and message passing libraries."
