url,document_text
www.cs.fsu.edu/department/faculty/shayok/,"Shayok Chakraborty | Shayok Chakraborty Assistant Professor Office: 264 Love Building Telephone: E-Mail: shayok [ at cs dot fsu dot edu ] Visit Personal Page Research Dr. Chakraborty’s research interests include computer vision and machine learning. He is interested in developing intelligent learning algorithms under weak human supervision. His research has been validated on a variety of applications including face and facial expression recognition, object recognition and assistive technology."
