url,document_text
www.cs.fsu.edu/academics/undergraduate-programs/bacs/,Undergraduate BA in CS Program | Undergraduate BA in CS Program BA in Computer Science Degree Requirements Differences between BA and CS in Computer Science Academic Map — a list of courses and semesters for graduating in four years 2017 Course Flow Chart (pdf) 2020 Course Flow Chart (pdf) CS BA Humanities & Minor Requirement (pdf)
