url,document_text
www.cs.fsu.edu/new-cs-website/,"New CS website | New CS website Dec 15, 2015 | Search Engines Department of Computer Science at The Florida State University has a new website. Visit http://www.cs.fsu.edu for details. Sitemap: http://www.cs.fsu.edu/sitemap.html ."
