url,document_text
www.cs.fsu.edu/dr-zhao-awarded-the-army-research-office-aro-young-investigator-program-yip-award/,"Dr. Zhao Awarded the Army Research Office (ARO) Young Investigator Program (YIP) Award | Dr. Zhao Awarded the Army Research Office (ARO) Young Investigator Program (YIP) Award Prof. Peixiang Zhao has been awarded a $360,000, three-year grant from the U.S. Army Research Office (ARO)’s Young Investigator Program (YIP).  The Army Research Office considers its Young Investigator Program award to be “one of the most prestigious awards bestowed by the Army on outstanding scientists beginning their independent careers”, the objective of which is to attract outstanding young university faculty members to pursue fundamental research in areas relevant to the Army, to support their research in these areas, and to encourage their teaching and research careers. In this project, Peixiang will work with his students to study new principles, methodologies, and algorithms for efficient and effective management and computation for large-scale information networks, which have formed a critical infrastructure of our modern networked world, and found widely varying applications in Army and beyond."
