url,document_text
www.cs.fsu.edu/carl-and-ermine-owenby-scholarships/,Carl and Ermine Owenby Scholarships | Carl and Ermine Owenby Scholarships Ms. Ermine Owenby and Mr. Carl Owenby presented scholarship awards to two students at the department’s annual Honors and Awards ceremony held April 17th. This year’s Owenby Scholarship recipients are: Chris Weathers Alexander Petrov Congratulations to Chris and Alexander! And many thanks to the Owenbys for their continued support of our department and our students.
